App Instance ID,v1 User ID,Time Zone Offset,Advertising Identifier,Advertising Tracking Enabled,Application UUID,Application Name,Application Identifier,Platform,Organization UUID,Visit ID,Visit Start,Visit End,Dwell Time (seconds),Place UUID,Place Name,Fence Type,Latitude,Longitude,Exit Latitude,Exit Longitude
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,5296fc94-722f-4fc3-9a4e-c7b52159b0e5,03/27/2019 21:51:45,03/27/2019 21:52:21,36,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,0e418a66-b00c-4bf3-aab5-e1649394b188,03/27/2019 21:55:26,03/27/2019 21:56:20,54,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,f984f05e-46a2-4200-ab1f-41bad1573b7f,03/27/2019 21:53:31,03/27/2019 21:54:46,74,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,d959a36b-8f38-436d-bf10-f23d9fe596ec,03/27/2019 19:44:16,03/27/2019 19:49:51,335,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,4fe355e5-f5bc-44c3-bbd4-443084c2c7d8,03/27/2019 19:52:02,03/27/2019 19:54:16,133,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,d00cc681-42bd-49f5-bbdb-1889b755d9aa,03/27/2019 19:54:53,03/27/2019 19:55:35,42,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,7b8dc42a-7d4d-4219-a913-fade0ce03917,03/27/2019 19:56:36,03/27/2019 19:56:56,20,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
589f9d33-4195-4556-aa6b-c3fe504dc01f,DNQaFA3urN8WFLu6d7UQQJgjJPk=,-14400000,96ecc4e0-cf26-4fc0-9e23-f195a2f2441a,true,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,d202a920-099c-4c51-a628-fd7a79da851a,03/27/2019 22:03:28,03/27/2019 22:05:43,135,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,058fb418-e72b-4793-90e5-966a167c1d1a,03/27/2019 15:50:20,03/27/2019 15:59:48,567,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,5f400c99-7f38-451a-80bd-b97c8d4cc2be,03/27/2019 16:05:21,03/27/2019 16:05:43,21,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,a89bdbdd-d6ad-40a4-94dd-eb31b1634d65,03/27/2019 16:06:22,03/27/2019 16:07:39,77,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,280ce190-96d9-4201-bff2-6208610cc74a,03/27/2019 19:57:45,03/27/2019 20:01:13,208,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,7297f823-732c-46d4-a2e2-4c01456ea348,03/27/2019 20:03:09,03/27/2019 20:03:28,18,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,74ec1b6d-b0cd-457d-b668-bd7b69be4875,03/27/2019 15:31:36,03/27/2019 15:31:59,22,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,8ac831f4-5ce4-4d59-808c-949c5eaec26e,03/27/2019 15:31:36,03/27/2019 15:31:59,22,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,9c263bba-31cd-4478-a713-ce1c7e30b0ca,03/27/2019 15:32:39,03/27/2019 15:33:04,25,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,3583a1cb-61cb-46bf-830a-3329ff706236,03/27/2019 15:33:49,03/27/2019 15:35:52,123,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,29fbcaf7-62f7-4ac0-a8c5-d8f94f6a60e9,03/27/2019 21:45:35,03/27/2019 21:45:49,14,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,1967de99-2db6-46fc-aa91-81e2e841324d,03/27/2019 21:46:23,03/27/2019 21:48:41,138,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,8062a473-dc9f-4d33-a58c-a4c9a9db9a3e,03/27/2019 15:46:12,03/27/2019 15:46:41,28,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,950d17c7-c42b-491a-b0f6-e3e80f96dfce,03/27/2019 15:47:16,03/27/2019 15:48:52,95,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,f30e5e65-8f02-44b7-89d9-129bf06a8a19,03/27/2019 15:47:16,03/27/2019 15:48:52,95,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,bc4c8dfa-a678-4587-9215-582d38291702,03/27/2019 15:49:31,03/27/2019 15:49:48,16,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,bb10403a-ccb3-4edb-90b5-81da702b056b,03/27/2019 19:50:27,03/27/2019 19:51:07,39,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,792ea9ec-b5d6-4fae-aa7e-ad7e9689f740,03/27/2019 19:54:53,03/27/2019 19:55:35,42,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,b463a0cb-9dd1-4d6f-a020-ce5ce98cc275,03/27/2019 19:41:37,03/27/2019 19:42:13,36,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
589f9d33-4195-4556-aa6b-c3fe504dc01f,DNQaFA3urN8WFLu6d7UQQJgjJPk=,-14400000,96ecc4e0-cf26-4fc0-9e23-f195a2f2441a,true,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,631d297a-0986-49cc-b4c6-03d9f202a497,03/27/2019 22:02:17,03/27/2019 22:02:33,16,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
740b00eb-d591-4077-bf0f-062e536f43ab,Aj4KbEB3ckPi2onkTLT5Mz1onU4=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,5a2c9437-d548-483b-8670-29feccc562dd,03/27/2019 19:14:03,03/27/2019 19:14:12,9,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,7a3d7463-a591-40b7-ad0e-a85312bb5693,03/27/2019 21:45:35,03/27/2019 21:45:49,14,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
8c096db7-a2d1-418e-8ddf-f4060ec70dfc,niqsyPyR5LyabbWN2xgVVztgZbc=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,133d68ca-2091-41ab-82f5-7f44ca945852,03/27/2019 21:55:26,03/27/2019 21:56:20,54,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,0bdbb27a-173c-458b-b814-bba7912f5c03,03/27/2019 19:44:16,03/27/2019 19:49:51,335,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,50686ce7-0fc1-487d-b41d-e1faa08bc349,03/27/2019 19:50:27,03/27/2019 19:51:07,39,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,7720c9b7-feb6-4dc8-b0c4-574b047ae261,03/27/2019 19:56:36,03/27/2019 19:56:56,20,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,40c29c5e-8774-4f68-be28-d14f5eb63a65,03/27/2019 19:57:45,03/27/2019 20:01:13,208,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
589f9d33-4195-4556-aa6b-c3fe504dc01f,DNQaFA3urN8WFLu6d7UQQJgjJPk=,-14400000,96ecc4e0-cf26-4fc0-9e23-f195a2f2441a,true,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,e0ceb28c-3eaf-4266-8085-10e27d3cac94,03/27/2019 21:59:54,03/27/2019 22:01:26,91,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
f926192e-5b14-48d1-b064-34a4a5019a3a,L7xrp3CUNbBzLqpPugq2+CfQ4Es=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,33debd29-9805-4872-8d75-84db64b80151,03/27/2019 19:52:02,03/27/2019 19:54:16,133,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,414260b8-6da0-47ca-8f77-99f545c89777,03/27/2019 15:45:14,03/27/2019 15:45:34,19,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,24686869-3f90-461a-ad38-b83d05683ed5,03/27/2019 19:26:55,03/27/2019 19:27:29,33,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,c7d3475d-69c2-4670-ad9b-8035f754befa,03/27/2019 15:50:20,03/27/2019 15:59:48,567,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,a9a17dff-df70-4bd9-9397-ae423b58e670,03/27/2019 16:03:54,03/27/2019 16:04:45,51,EF979A2756A542AFA399AAC25995CC72,Nose_MyBeacon_AVW,BEACON,0.0,0.0,0.0,0.0
740b00eb-d591-4077-bf0f-062e536f43ab,Aj4KbEB3ckPi2onkTLT5Mz1onU4=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,e5413807-f494-4715-bc65-5d4f8516614f,03/27/2019 19:14:03,03/27/2019 19:14:12,9,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,aba42b6e-a38e-427f-8f24-2f17e8ec33e9,03/27/2019 16:00:44,03/27/2019 16:03:16,152,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
be6cc37a-7905-4dfe-8c91-5edd22c3e132,zfUEOJeAEW7Mn4B8PU2WjqtJ5YA=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,b2ce8eab-25f5-4034-ad72-89db9dff5641,03/27/2019 15:32:39,03/27/2019 15:33:04,25,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
108401f4-6136-4d02-aa39-6b174c8246d4,vpP+nYIefAaGSBxSXw3Nkycbo7I=,-14400000,,,2718131AE95B4496B368E1BC765DC736,My App,com.gimbal.hello_gimbal_android,android,CA9CF974-DBE8-4A9D-B4BF-E3D996D86A5E,1902d51f-ce2c-4489-af01-92a0a654ea34,03/27/2019 19:28:11,03/27/2019 19:29:23,71,ADD6CC8ABF3F445C8F801420DA798C65,Nose_MyBeacon,BEACON,0.0,0.0,0.0,0.0
